lat,lon,name,description,comment,time,symbol,source_file
36.133567,126.48075,,서천군 서면 오력도해역 - 돔형증식어초 (2010년),서천군 서면 오력도해역 - 돔형증식어초 (2010년),,Fish,jeolla_points.gpx
36.14055,126.481367,,서천군 서면 오력도해역 - 돔형증식어초 (2009년),서천군 서면 오력도해역 - 돔형증식어초 (2009년),,Fish,jeolla_points.gpx
36.138,126.481367,,서천군 서면 오력도해역 - 돔형증식어초 (2009년),서천군 서면 오력도해역 - 돔형증식어초 (2009년),,Fish,jeolla_points.gpx
36.162817,126.452533,,서천군 서면 오력도해역 - 연약지반용강제어초 (2007년),서천군 서면 오력도해역 - 연약지반용강제어초 (2007년),,Fish,jeolla_points.gpx
36.163167,126.454567,,서천군 서면 오력도해역 - 연약지반용강제어초 (2007년),서천군 서면 오력도해역 - 연약지반용강제어초 (2007년),,Fish,jeolla_points.gpx
36.163617,126.4565,,서천군 서면 오력도해역 - 연약지반용강제어초 (2007년),서천군 서면 오력도해역 - 연약지반용강제어초 (2007년),,Fish,jeolla_points.gpx
36.145667,126.481567,,서천군 서면 오력도해역 - 연약지반용강제어초 (2007년),서천군 서면 오력도해역 - 연약지반용강제어초 (2007년),,Fish,jeolla_points.gpx
36.142983,126.481733,,서천군 서면 오력도해역 - 연약지반용강제어초 (2007년),서천군 서면 오력도해역 - 연약지반용강제어초 (2007년),,Fish,jeolla_points.gpx
36.162367,126.44695,,서천군 서면 오력도해역 - 연약지반용강제어초 (2006년),서천군 서면 오력도해역 - 연약지반용강제어초 (2006년),,Fish,jeolla_points.gpx
36.163133,126.449383,,서천군 서면 오력도해역 - 연약지반용강제어초 (2006년),서천군 서면 오력도해역 - 연약지반용강제어초 (2006년),,Fish,jeolla_points.gpx
36.1632,126.447533,,서천군 서면 오력도해역 - 연약지반용강제어초 (2006년),서천군 서면 오력도해역 - 연약지반용강제어초 (2006년),,Fish,jeolla_points.gpx
36.16125,126.44655,,서천군 서면 오력도해역 - 연약지반용강제어초 (2006년),서천군 서면 오력도해역 - 연약지반용강제어초 (2006년),,Fish,jeolla_points.gpx
36.161517,126.448433,,서천군 서면 오력도해역 - 연약지반용강제어초 (2005년),서천군 서면 오력도해역 - 연약지반용강제어초 (2005년),,Fish,jeolla_points.gpx
36.1607,126.447733,,서천군 서면 오력도해역 - 연약지반용강제어초 (2005년),서천군 서면 오력도해역 - 연약지반용강제어초 (2005년),,Fish,jeolla_points.gpx
36.160817,126.44915,,서천군 서면 오력도해역 - 연약지반용강제어초 (2005년),서천군 서면 오력도해역 - 연약지반용강제어초 (2005년),,Fish,jeolla_points.gpx
36.16095,126.449817,,서천군 서면 오력도해역 - 연약지반용강제어초 (2005년),서천군 서면 오력도해역 - 연약지반용강제어초 (2005년),,Fish,jeolla_points.gpx
36.161917,126.4532,,서천군 서면 오력도해역 - 연약지반용강제어초 (2004년),서천군 서면 오력도해역 - 연약지반용강제어초 (2004년),,Fish,jeolla_points.gpx
36.157533,126.451733,,서천군 서면 오력도해역 - 연약지반용강제어초 (2004년),서천군 서면 오력도해역 - 연약지반용강제어초 (2004년),,Fish,jeolla_points.gpx
36.161,126.452817,,서천군 서면 오력도해역 - 연약지반용강제어초 (2004년),서천군 서면 오력도해역 - 연약지반용강제어초 (2004년),,Fish,jeolla_points.gpx
36.1588,126.458417,,서천군 서면 오력도해역 - 연약지반용강제어초 (2004년),서천군 서면 오력도해역 - 연약지반용강제어초 (2004년),,Fish,jeolla_points.gpx
